Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.0.4-10.0.0.2-41702-123-6,10.0.0.4,41702,10.0.0.2,123,6,23/05/2022 10:57:45 AM,8012089,3039,5674,1184.0,180959567.0,16.0,0.0,0.3896018427114186,2.466544507974436,65160.0,0.0,31892.76824109976,30747.14317328056,22585963.66066328,1087.4816792474471,919.661271809004,11442.321339414391,618253.0,-6.0,8011610.0,2637.132982225146,19264.559405499163,618253.0,2.0,8012080.0,1412.3179975321725,14255.299535234855,618473.0,2.0,0,0,0,0,97256,181576,379.30182752588,708.1798517215673,0.0,65160.0,20766.66869405551,29096.595024650596,846611842.0285215,2,2,0,5733,8712,0,0,0,1.0,20769.05210604843,0.3896018427114182,31892.768241099755,0,0,0,180960751,5743,22747574,0,0,0,0,42340,85,74,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.4-10.0.0.2-41704-123-6,10.0.0.4,41704,10.0.0.2,123,6,23/05/2022 10:57:45 AM,8007184,793,1295,288.0,39730641.0,16.0,0.0,0.3631778058007567,2.384558064197012,65160.0,0.0,30680.03166023168,28911.695186858604,4961910.329524087,260.7658322826102,3836.695735505508,59859.07996971397,1392974.0,-5.0,8007139.0,10110.023989898997,96880.44228240845,1392974.0,2.0,8007175.0,6187.925038639884,75954.91755904409,1393039.0,2.0,0,0,0,0,25592,41448,99.03606561307944,161.72976666953076,0.0,65160.0,19019.113930110158,27201.241138019785,739907519.4486998,2,2,0,1297,2087,0,0,0,1.0,19028.222701149425,0.3631778058007566,30680.03166023166,0,0,0,9932732,327,10404372,264,96,431,13243547,42340,85,18,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.4-10.0.0.2-41706-123-6,10.0.0.4,41706,10.0.0.2,123,6,23/05/2022 10:57:45 AM,8005082,227,268,64.0,6444309.0,16.0,0.0,0.2819383259911897,2.1097707243806902,46336.0,0.0,24045.9291044776,14152.989583159546,805035.2263724469,61.83571885959445,16204.619433198372,244340.22559419228,5048105.0,-2.0,8005041.0,35420.53539823006,360735.9150369898,5048105.0,2.0,8005073.0,29981.54681647938,332055.439690503,5048128.0,2.0,0,0,0,0,7548,8584,28.356986224500886,33.47873263509356,0.0,46336.0,12992.687500000007,15872.705326469531,251942774.3809343,2,2,0,261,494,0,0,0,1.0,13018.935353535351,0.2819383259911894,24045.92910447761,0,0,0,3222186,133,5644719,113,32,134,3222154,42340,85,4,32,1832840.0,0.0,1832840.0,1832840.0,5048105.0,0.0,5048105.0,5048105.0,NeedManualLabel
10.0.0.4-10.0.0.2-41710-123-6,10.0.0.4,41710,10.0.0.2,123,6,23/05/2022 10:57:45 AM,8003055,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.493701467752004,1.3744751223126668,800305.4999999999,2528918.5213921103,7997733.0,8.0,8002955.0,1600591.0,3576111.422715112,7997733.0,17.0,8003047.0,2000761.75,3998925.242942773,7999149.0,11.0,0,0,0,0,200,168,0.7497137030796365,0.6247614192330304,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,1404.0,0.0,1404.0,1404.0,7997733.0,0.0,7997733.0,7997733.0,NeedManualLabel
10.0.0.4-10.0.0.2-41708-123-6,10.0.0.4,41708,10.0.0.2,123,6,23/05/2022 10:57:45 AM,8005553,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.48855488184264,1.3740462401535534,800555.3,2529278.6278176475,7999008.0,8.0,8005377.0,1601075.4,3576553.1369986385,7999008.0,386.0,8005540.0,2001385.0,3999949.814175256,8001309.0,13.0,0,0,0,0,200,168,0.7494797673564836,0.6245664727970697,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,2306.0,0.0,2306.0,2306.0,7999008.0,0.0,7999008.0,7999008.0,NeedManualLabel
10.0.0.5-10.0.0.2-50718-80-6,10.0.0.5,50718,10.0.0.2,80,6,23/05/2022 10:57:56 AM,8194830,542,691,176.0,20517215.0,16.0,0.0,0.3247232472324725,2.258215114979397,65160.0,0.0,29692.062228654144,31263.264239621745,2503699.4056008486,150.46071730591115,6651.64772727273,87200.67976306041,2080513.0,-6.0,8194756.0,15147.423290203336,131169.1776752173,2080513.0,2.0,8194813.0,11876.540579710156,116317.46892590368,2080634.0,2.0,0,0,0,0,17520,22120,66.13926097307693,84.32145633283425,0.0,65160.0,16626.73500810374,27647.143331007017,764364534.3652458,2,2,0,690,1232,0,0,0,1.0,16640.2197891322,0.3247232472324723,29692.06222865413,0,0,0,5129347,174,6298206,180,58,230,6839071,42340,85,11,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.5-10.0.0.2-50716-80-6,10.0.0.5,50716,10.0.0.2,80,6,23/05/2022 10:57:56 AM,8198328,2541,5651,1392.0,185288777.0,16.0,0.0,0.5478158205430955,2.9100315485074493,65160.0,0.0,32788.67050079633,30859.480521090914,22600970.4661731,999.2281352978316,1000.8946404590408,12667.70344019976,505709.0,-22.0,8198233.0,3227.6507874015724,22594.787226513992,505709.0,3.0,8198303.0,1451.0270796460177,15415.289017859326,505799.0,2.0,0,0,0,0,81420,180840,309.94124655661494,689.2868887412164,0.0,65160.0,22615.66813133163,29780.793581310063,886895666.3325986,2,2,0,5723,8191,0,0,0,2.0,22618.42883300781,0.5478158205430933,32788.67050079632,0,0,0,185290169,5732,22981780,0,0,0,0,42340,85,87,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.5-10.0.0.2-50720-80-6,10.0.0.5,50720,10.0.0.2,80,6,23/05/2022 10:57:56 AM,8193652,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.110032498329193,1.3425027081940994,819365.2,2589237.9377660654,8188465.0,17.0,8193562.0,1638712.4,3661423.2275213418,8188465.0,17.0,8193632.0,2048408.0,4095059.501969253,8190997.0,18.0,0,0,0,0,200,168,0.7322742044695089,0.6102285037245907,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,2531.0,0.0,2531.0,2531.0,8188465.0,0.0,8188465.0,8188465.0,NeedManualLabel
10.0.0.5-10.0.0.2-50722-80-6,10.0.0.5,50722,10.0.0.2,80,6,23/05/2022 10:57:56 AM,8191377,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.114506755091362,1.34287556292428,819137.7000000001,2588697.295256097,8186699.0,16.0,8191289.0,1638257.8000000005,3660690.05678816,8186699.0,26.0,8191361.0,2047840.25,4093823.3370609577,8188575.0,80.0,0,0,0,0,200,168,0.7324775797768801,0.6103979831474,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,1875.0,0.0,1875.0,1875.0,8186699.0,0.0,8186699.0,8186699.0,NeedManualLabel
10.0.0.5-10.0.0.2-50724-80-6,10.0.0.5,50724,10.0.0.2,80,6,23/05/2022 10:57:56 AM,8187905,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.121339952039012,1.343444996003251,818790.5,2587011.925076507,8181555.0,8.0,8187810.0,1637561.9999999998,3658203.446904436,8181555.0,188.0,8187881.0,2046970.25,4091522.123858664,8184253.0,66.0,0,0,0,0,200,168,0.7327881796381369,0.6106568163651142,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,2714.0,0.0,2714.0,2714.0,8181555.0,0.0,8181555.0,8181555.0,NeedManualLabel
10.0.0.5-10.0.0.2-44108-22-6,10.0.0.5,44108,10.0.0.2,22,6,23/05/2022 10:57:56 AM,8186508,2643,4893,1472.0,157556421.0,16.0,0.0,0.5569428679530847,2.9332841627946893,65160.0,0.0,32200.372164316308,31945.70789664622,19246043.97870252,920.5390137040116,1086.464233576641,12165.160032230726,443411.0,-17.0,8186472.0,3098.5889477668466,20396.305130451405,443411.0,3.0,8186490.0,1673.444399018803,15088.55613706444,443539.0,3.0,0,0,0,0,84812,156584,322.84827670112827,597.6907370028833,0.0,65160.0,20904.589757197773,29977.24834859836,898635418.5535431,2,2,0,4974,7535,0,0,0,1.0,20907.3637208068,0.5569428679530836,32200.37216431637,0,0,0,157557893,4980,19567630,0,0,0,0,42340,85,92,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.5-10.0.0.2-44110-22-6,10.0.0.5,44110,10.0.0.2,22,6,23/05/2022 10:57:56 AM,8183209,212,214,176.0,4543695.0,16.0,0.0,0.8301886792452831,3.557174708579743,49232.0,0.0,21232.219626168226,13454.43198611182,555267.6217850479,52.05781741612612,19254.60941176471,178661.14590592397,3025347.0,2.0,8183157.0,38782.73459715639,252362.1614111746,3025347.0,2.0,8183193.0,38418.74647887324,251304.1445515839,3025428.0,2.0,0,0,0,0,6816,6856,25.90670725872943,26.15111015739669,0.0,49232.0,10641.384074941448,14264.214318018225,203467810.11035612,2,2,0,211,425,0,0,0,1.0,10666.363849765256,0.8301886792452831,21232.219626168226,0,0,0,1514623,73,1663588,70,58,71,1514565,42340,85,11,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.5-10.0.0.2-44112-22-6,10.0.0.5,44112,10.0.0.2,22,6,23/05/2022 10:57:56 AM,8183742,245,213,32.0,3474898.0,16.0,0.0,0.1306122448979592,1.4426472822547405,24616.0,0.0,16314.075117370892,8682.28217943804,424613.8258024263,55.96461863045047,17907.531728665206,317502.0388814,6617083.0,0.0,8183710.0,33539.79508196721,434330.8283600569,6617083.0,2.0,8183726.0,38602.481132075474,465946.1714709549,6617157.0,1.0,0,0,0,0,8220,6824,29.93740516257721,26.027213467873253,0.0,24616.0,7570.653594771238,10061.301762764142,101229793.16140082,2,2,0,196,457,0,0,0,0.0,7587.183406113537,0.1306122448979592,16314.075117370892,0,0,0,3474798,208,100794743,122,16,106,1737449,42340,85,2,32,1563732.0,0.0,1563732.0,1563732.0,6617083.0,0.0,6617083.0,6617083.0,NeedManualLabel
10.0.0.5-10.0.0.2-44116-22-6,10.0.0.5,44116,10.0.0.2,22,6,23/05/2022 10:57:56 AM,8177692,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.141473657848692,1.3451228048207244,817769.2000000001,2584265.0480572614,8172716.0,7.0,8177611.0,1635522.1999999995,3654402.594211289,8172716.0,44.0,8177675.0,2044418.75,4086844.394369767,8174685.0,28.0,0,0,0,0,200,168,0.7337033480840315,0.611419456736693,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,1979.0,0.0,1979.0,1979.0,8172716.0,0.0,8172716.0,8172716.0,NeedManualLabel
10.0.0.5-10.0.0.2-44114-22-6,10.0.0.5,44114,10.0.0.2,22,6,23/05/2022 10:57:56 AM,8181416,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.13412641528068,1.3445105346067232,818141.5999999999,2584781.853357163,8174559.0,8.0,8181375.0,1636275.0000000002,3655012.103173737,8174559.0,295.0,8181401.0,2045350.25,4088304.7800322142,8177807.0,73.0,0,0,0,0,200,168,0.7333693825127582,0.6111411520939651,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,3255.0,0.0,3255.0,3255.0,8174559.0,0.0,8174559.0,8174559.0,NeedManualLabel
10.0.0.5-10.0.0.2-44446-23-6,10.0.0.5,44446,10.0.0.2,23,6,23/05/2022 10:57:56 AM,8175272,369,380,224.0,9444864.0,16.0,0.0,0.6070460704607052,3.0609841768659822,65160.0,0.0,24854.905263157914,28838.67889461617,1155324.0063449878,91.61774678567272,10929.508021390371,109590.2345825059,1728023.0,-4.0,8174978.0,22214.61413043479,155544.54506146882,1728023.0,2.0,8175262.0,21570.612137203152,153412.65832952023,1728162.0,1.0,0,0,0,0,12040,12168,45.13611290242086,46.48163388325184,0.0,65160.0,12593.450666666664,23988.416666879268,575444134.1838111,2,2,0,381,748,0,0,0,1.0,12610.26435246996,0.6070460704607046,24854.905263157896,0,0,0,3148362,129,2106727,184,112,190,4722432,42340,85,14,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.5-10.0.0.2-44448-23-6,10.0.0.5,44448,10.0.0.2,23,6,23/05/2022 10:57:56 AM,8171579,81,68,32.0,498339.0,16.0,0.0,0.3950617283950619,2.4983945462320345,21720.0,0.0,7328.514705882353,6080.594117409584,60988.33530214908,18.233930064189558,55213.37162162162,478770.4863540613,4737705.0,-1.0,8171540.0,102144.24999999996,649362.0861780868,4737705.0,0.0,8171566.0,121963.67164179108,709248.2702086637,4742070.0,1.0,0,0,0,0,3008,2184,9.91240493422385,8.321525129965702,0.0,21720.0,3322.4733333333343,5479.36562939784,30023447.700626392,2,2,0,59,148,0,0,0,0.0,3344.771812080537,0.3950617283950617,7328.514705882353,0,0,0,498239,63,80948659,40,16,34,249169,42340,85,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.5-10.0.0.2-44452-23-6,10.0.0.5,44452,10.0.0.2,23,6,23/05/2022 10:57:56 AM,8168951,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.1587454741741,1.3465621228478415,816895.1000000001,2581106.0030893493,8162851.0,11.0,8168911.0,1633782.2,3649860.573626711,8162851.0,26.0,8168929.0,2042232.25,4082067.5084466175,8165333.0,11.0,0,0,0,0,200,168,0.7344884306442774,0.6120736922035644,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,2486.0,0.0,2486.0,2486.0,8162851.0,0.0,8162851.0,8162851.0,NeedManualLabel
10.0.0.5-10.0.0.2-44450-23-6,10.0.0.5,44450,10.0.0.2,23,6,23/05/2022 10:57:56 AM,8170704,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.155278663870334,1.3462732219891944,817070.4,2581917.0763797117,8165335.0,7.0,8170625.0,1634124.9999999998,3651057.5057497374,8165335.0,24.0,8170694.0,2042673.5,4082665.85351071,8166672.0,300.0,0,0,0,0,200,168,0.7343308483577424,0.611942373631452,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,1340.0,0.0,1340.0,1340.0,8165335.0,0.0,8165335.0,8165335.0,NeedManualLabel
10.0.0.5-10.0.0.2-55000-53-6,10.0.0.5,55000,10.0.0.2,53,6,23/05/2022 10:57:56 AM,8176908,46,24,32.0,87516.0,16.0,0.0,0.6956521739130437,3.298953135077795,15928.0,0.0,3646.5,4003.3225874428895,10706.736580624363,8.560693112849014,118505.91304347824,724528.1076284945,5375005.0,-1.0,8176772.0,181706.04444444444,894163.2793532823,5375005.0,2.0,8176899.0,355517.34782608703,1239257.5380800543,5377515.0,2.0,0,0,0,0,1796,776,5.625598331300781,2.9350947815482336,0.0,15928.0,1233.070422535211,2877.961497429058,8282662.380684105,2,2,0,20,69,0,0,0,0.0,1250.6857142857143,0.6956521739130435,3646.5,0,0,0,87416,18,9115328,23,16,12,43758,42340,85,2,32,2486.0,0.0,2486.0,2486.0,5375005.0,0.0,5375005.0,5375005.0,NeedManualLabel
10.0.0.5-10.0.0.2-54998-53-6,10.0.0.5,54998,10.0.0.2,53,6,23/05/2022 10:57:56 AM,8178320,493,658,160.0,13734890.0,16.0,0.0,0.3245436105476673,2.257810752685851,65160.0,0.0,20873.69300911856,17243.235829952224,1679446.3899676218,140.73795107063555,7111.582608695652,101270.55261371516,2508838.0,-4.0,8178077.0,16622.107723577246,154406.17594910064,2508838.0,2.0,8178312.0,12447.963470319632,133793.38285180082,2508856.0,1.0,0,0,0,0,16192,21064,60.28132917273964,80.4566218978959,0.0,65160.0,11922.786458333325,16629.11424995411,276527440.7380268,2,2,0,581,1150,0,0,0,1.0,11933.145091225022,0.3245436105476673,20873.693009118542,0,0,0,3433729,165,9872975,123,40,164,3433722,42340,85,10,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.5-10.0.0.2-44444-23-6,10.0.0.5,44444,10.0.0.2,23,6,23/05/2022 10:57:56 AM,8193275,1741,3537,1344.0,112937735.0,16.0,0.0,0.7719701321079862,3.4296268473043927,65160.0,0.0,31930.37461125243,32114.28636423364,13784363.27353836,644.1868483603931,1552.6388099298829,16315.700727299924,454144.0,-6.0,8192608.0,4708.395402298842,28157.89249564701,454144.0,3.0,8193264.0,2317.0995475113177,19919.70712132641,454300.0,2.0,0,0,0,0,55788,113192,212.4913419847375,431.69550637565567,0.0,65160.0,21394.02898276179,30271.90135281721,916388011.5146966,2,2,0,3616,5277,0,0,0,2.0,21398.082417582416,0.7719701321079839,31930.374611252475,0,0,0,112939079,3616,14275518,0,0,0,0,42340,85,84,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.5-10.0.0.2-54996-53-6,10.0.0.5,54996,10.0.0.2,53,6,23/05/2022 10:57:56 AM,8179865,2288,3845,1648.0,122310887.0,16.0,0.0,0.7202797202797216,3.3182050756257717,65160.0,0.0,31810.373732119624,31984.87812620469,14952879.417936604,749.7678751421937,1333.96363339856,12400.04221246051,325573.0,-36.0,8179265.0,3576.416703104503,20110.552459419046,325573.0,2.0,8179854.0,2127.9536940686803,15630.422764332594,325685.0,1.0,0,0,0,0,73576,123048,279.71121772792094,470.0566574142728,0.0,65160.0,19940.09373981081,29629.94851519972,877933849.0133859,2,2,0,3933,6132,0,0,0,1.0,19943.34501875102,0.7202797202797203,31810.373732119635,0,0,0,122312535,3943,15159876,0,0,0,0,42340,85,103,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.5-10.0.0.2-55004-53-6,10.0.0.5,55004,10.0.0.2,53,6,23/05/2022 10:57:56 AM,8175701,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.145404534730417,1.3454503778942013,817570.0999999999,2583990.224979509,8171735.0,9.0,8175663.0,1635132.6,3654071.963356127,8171735.0,18.0,8175692.0,2043923.0,4086087.405755698,8173054.0,153.0,0,0,0,0,200,168,0.733882024305928,0.6115683535882733,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,1309.0,0.0,1309.0,1309.0,8171735.0,0.0,8171735.0,8171735.0,NeedManualLabel
10.0.0.5-10.0.0.2-55002-53-6,10.0.0.5,55002,10.0.0.2,53,6,23/05/2022 10:57:56 AM,8177727,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.141404573666986,1.345117047805582,817772.7,2584421.84092325,8173166.0,5.0,8177084.0,1635416.8000000005,3654713.027288353,8173166.0,83.0,8177715.0,2044428.75,4086594.3591869073,8174320.0,106.0,0,0,0,0,200,168,0.7337002078939538,0.6114168399116282,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,1161.0,0.0,1161.0,1161.0,8173166.0,0.0,8173166.0,8173166.0,NeedManualLabel
10.0.0.5-10.0.0.2-46702-123-6,10.0.0.5,46702,10.0.0.2,123,6,23/05/2022 10:57:56 AM,8172038,273,311,64.0,6378773.0,16.0,0.0,0.2344322344322345,1.9260180052647948,41992.0,0.0,20510.524115755637,13780.111577287063,780568.6904539601,71.46320171296315,14017.217838765002,229952.95036704987,5164984.0,-5.0,8172012.0,30044.16176470588,336271.27223700297,5164984.0,0.0,8172012.0,26361.329032258087,315095.1633370509,5165008.0,2.0,0,0,0,0,9032,9960,33.4065994308886,38.05660228207456,0.0,41992.0,10903.99487179487,14343.124564600928,205725222.2756585,2,2,0,306,583,0,0,0,1.0,10922.66609589041,0.2344322344322344,20510.524115755627,0,0,0,3189418,155,5448360,136,32,155,3189386,42340,85,4,32,1855435.0,0.0,1855435.0,1855435.0,5164984.0,0.0,5164984.0,5164984.0,NeedManualLabel
10.0.0.5-10.0.0.2-46700-123-6,10.0.0.5,46700,10.0.0.2,123,6,23/05/2022 10:57:56 AM,8173336,906,1225,272.0,38134809.0,16.0,0.0,0.3002207505518764,2.1722356423790625,65160.0,0.0,31130.4563265306,28879.44381856302,4665791.422254021,260.7258529442568,3837.2469483568057,64520.66941643295,1773362.0,-10.0,8173266.0,9031.233149171265,98778.40220007052,1773362.0,4.0,8173328.0,6677.555555555559,85032.4513839369,1773454.0,1.0,0,0,0,0,29084,39208,110.84825094673704,149.87760199751972,0.0,65160.0,17886.998592870565,26758.87021601332,716037135.2374448,2,2,0,1234,2130,0,0,0,1.0,17895.39230408259,0.3002207505518763,31130.456326530613,0,0,0,7627016,247,14948936,226,68,306,9533702,42340,85,17,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.5-10.0.0.2-46698-123-6,10.0.0.5,46698,10.0.0.2,123,6,23/05/2022 10:57:56 AM,8175376,3010,5726,1200.0,183785031.0,16.0,0.0,0.3986710963455143,2.494366846229937,65160.0,0.0,32096.582431016388,32206.92651039863,22480462.183023755,1068.57470531019,935.9331425300562,11930.679339781766,643967.0,-8.0,8175280.0,2716.9425058158768,20212.444431898515,643967.0,2.0,8175366.0,1428.0115283842752,14735.214430278787,644239.0,1.0,0,0,0,0,96856,183240,368.17878468219686,700.3959206279932,0.0,65160.0,21035.39327000114,30207.08209995539,912467808.9934452,2,2,0,5794,8735,0,0,0,1.0,21037.801167582416,0.3986710963455149,32096.582431016417,0,0,0,183786231,5796,22569529,0,0,0,0,42340,85,75,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.5-10.0.0.2-46706-123-6,10.0.0.5,46706,10.0.0.2,123,6,23/05/2022 10:57:56 AM,8173773,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.149212854332998,1.345767737861083,817377.3,2582616.52499945,8167632.0,8.0,8173621.0,1634724.2000000002,3652006.851014549,8167632.0,18.0,8173763.0,2043440.75,4084103.861201,8169596.0,28.0,0,0,0,0,200,168,0.7340551297424089,0.6117126081186741,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,1966.0,0.0,1966.0,1966.0,8167632.0,0.0,8167632.0,8167632.0,NeedManualLabel
10.0.0.5-10.0.0.2-46704-123-6,10.0.0.5,46704,10.0.0.2,123,6,23/05/2022 10:57:56 AM,8179558,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.137791308527916,1.3448159423773265,817955.8,2583101.579255183,8169590.0,9.0,8174678.0,1634935.6,3652983.2191838496,8169590.0,18.0,8179549.0,2044887.25,4083853.929564767,8170665.0,11.0,0,0,0,0,200,168,0.7335359685694508,0.6112799738078757,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,1072.0,0.0,1072.0,1072.0,8169590.0,0.0,8169590.0,8169590.0,NeedManualLabel
10.0.0.6-10.0.0.2-60782-80-6,10.0.0.6,60782,10.0.0.2,80,6,23/05/2022 10:58:08 AM,7991757,2522,5753,1296.0,184105163.0,16.0,0.0,0.5138778747026179,2.821547837496332,65160.0,0.0,32001.592734225636,30936.792507780545,23037044.169386037,1035.4418934409543,965.8879622915172,12213.231467249543,492063.0,-10.0,7991720.0,3170.059500198334,21973.45963900028,492063.0,1.0,7991731.0,1389.3829972183582,14810.47634475527,492193.0,1.0,0,0,0,0,80840,184104,315.57516075626427,719.86673268469,0.0,65160.0,22245.826365393856,29703.89991236107,882321670.003564,2,2,0,5785,8274,0,0,0,2.0,22248.514682779456,0.5138778747026169,32001.592734225625,0,0,0,184106459,5829,23413854,0,0,0,0,42340,85,81,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
